sn,NP,bacteria,strain,NP_synthesis,drug,drug_dose_µg_disk,NP_concentration_µg_ml,NP_size_min_nm,NP_size_max_nm,NP_size_avg_nm,shape,method,ZOI_drug_mm_or_MIC _µg_ml,error_ZOI_drug_mm_or_MIC_µg_ml,ZOI_NP_mm_or_MIC_np_µg_ml,error_ZOI_NP_mm_or_MIC_np_µg_ml,ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,error_ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,fold_increase_in_antibacterial_activity,zeta_potential_mV,MDR,FIC,effect,reference,doi,article_list,time_hr,coating_with_antimicrobial_peptide_polymers,combined_MIC,peptide_MIC,viability_%,viability_error,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
3190,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,,,10000.0,186.5,187.5,187.0,rod,disc_diffusion,,,20.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3191,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,,,5000.0,186.5,187.5,187.0,rod,disc_diffusion,,,17.0,0.75,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3192,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,,,2500.0,186.5,187.5,187.0,rod,disc_diffusion,,,15.0,0.75,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3193,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,,,1250.0,186.5,187.5,187.0,rod,disc_diffusion,,,13.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3194,ZnO,Salmonella enterica,subsp. bukuru,green_synthesis using Ulva fasciata,,,10000.0,186.5,187.5,187.0,rod,disc_diffusion,,,15.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3195,ZnO,Salmonella enterica,subsp. bukuru,green_synthesis using Ulva fasciata,,,5000.0,186.5,187.5,187.0,rod,disc_diffusion,,,13.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3196,ZnO,Salmonella enterica,subsp. bukuru,green_synthesis using Ulva fasciata,,,2500.0,186.5,187.5,187.0,rod,disc_diffusion,,,12.0,0.75,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3197,ZnO,Salmonella enterica,subsp. bukuru,green_synthesis using Ulva fasciata,,,1250.0,186.5,187.5,187.0,rod,disc_diffusion,,,10.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3198,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Azithromycin,15.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,27.0,,,,35.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3199,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Gentamicin,10.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,30.0,,,,32.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3200,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Oxacillin,1.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,19.0,,,,33.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3201,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Cefotaxime,40.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,0.0,,,,35.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3202,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Neomycin,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,27.0,,,,27.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3203,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Ampicillin,20.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,30.0,,,,23.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3204,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Cefuroxime,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,0.0,,,,27.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3205,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Fosfomycin,50.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,0.0,,,,33.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3206,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Chloramphenicol,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,27.0,,,,27.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3207,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Tetracycline,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,23.0,,,,30.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3208,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,Azithromycin,15.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,27.0,,,,30.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3209,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,Gentamicin,10.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,27.0,,,,27.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3210,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,Oxacillin,1.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,33.0,,,,18.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3211,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,Cefotaxime,40.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,0.0,,,,15.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3212,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,Neomycin,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,30.0,,,,13.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3213,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,Ampicillin,20.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,25.0,,,,19.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3214,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,Cefuroxime,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,0.0,,,,12.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3215,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,Fosfomycin,50.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,0.0,,,,15.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3216,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,Chloramphenicol,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,29.0,,,,32.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3217,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,Tetracycline,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,32.0,,,,40.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3218,ZnO,Salmonella enterica,,green_synthesis using Ulva fasciata,Azithromycin,15.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,20.0,,,,14.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3219,ZnO,Salmonella enterica,,green_synthesis using Ulva fasciata,Gentamicin,10.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,17.0,,,,12.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3220,ZnO,Salmonella enterica,,green_synthesis using Ulva fasciata,Oxacillin,1.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,0.0,,,,10.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3221,ZnO,Salmonella enterica,,green_synthesis using Ulva fasciata,Cefotaxime,40.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,21.0,,,,16.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3222,ZnO,Salmonella enterica,,green_synthesis using Ulva fasciata,Neomycin,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,14.0,,,,0.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3223,ZnO,Salmonella enterica,,green_synthesis using Ulva fasciata,Ampicillin,20.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,22.0,,,,12.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3224,ZnO,Salmonella enterica,,green_synthesis using Ulva fasciata,Cefuroxime,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,0.0,,,,17.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3225,ZnO,Salmonella enterica,,green_synthesis using Ulva fasciata,Fosfomycin,50.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,0.0,,,,18.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3226,ZnO,Salmonella enterica,,green_synthesis using Ulva fasciata,Chloramphenicol,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,27.0,,,,14.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3227,ZnO,Salmonella enterica,,green_synthesis using Ulva fasciata,Tetracycline,30.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,20.0,,,,13.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1
3228,ZnO,Pseudomonas aeruginosa,,"purchased from SigmaAldrich, USA",Meropenem,,,50,50.0,50.0,nanowire,MIC,512.0,,64.0,,8.0,,,,,,,https://www.mdpi.com/2079-6382/11/10/1374,10.2147/ijn.s29020,62,24.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,"Green Synthesis, Characterization and Antimicrobial Activity of Copper Oxide Nanomaterial Derived from�Momordica charantia",True,True,green,62_azam2012.pdf,1
3229,ZnO,Escherichia coli,,chem_synthesis by sol-gel method,Cefotaxime,30.0,2.0,15,15.0,15.0,spherical,well_diffusion,13.0,,10.0,0.66,17.0,,30.76,,,,,https://link.springer.com/article/10.1007/s11051-012-1413-4,10.2147/ijn.s29020,62,24.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,"Green Synthesis, Characterization and Antimicrobial Activity of Copper Oxide Nanomaterial Derived from�Momordica charantia",True,True,green,62_azam2012.pdf,1
3230,ZnO,Klebsiella pneumoniae,,chem_synthesis by sol-gel method,Cefotaxime,30.0,2.0,15,15.0,15.0,spherical,well_diffusion,7.0,,12.0,,13.0,,85.71,,,,,https://link.springer.com/article/10.1007/s11051-012-1413-4,10.2147/ijn.s29020,62,24.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,"Green Synthesis, Characterization and Antimicrobial Activity of Copper Oxide Nanomaterial Derived from�Momordica charantia",True,True,green,62_azam2012.pdf,1
3231,ZnO,Sphingomonas paucimobilis,,chem_synthesis by sol-gel method,Cefotaxime,30.0,2.0,15,15.0,15.0,spherical,well_diffusion,10.0,,11.33,1.1,11.0,,10.0,,,,,https://link.springer.com/article/10.1007/s11051-012-1413-4,10.2147/ijn.s29020,62,24.0,,,,,,International Journal of Nanomedicine,Dove Medical Press Ltd.,2020,"Green Synthesis, Characterization and Antimicrobial Activity of Copper Oxide Nanomaterial Derived from�Momordica charantia",True,True,green,62_azam2012.pdf,1
