smiles,doi,title,publisher,year,access,compound_id,target_type,target_relation,target_value,target_units,bacteria,bacteria_unified,page_bacteria,origin_bacteria,section_bacteria,subsection_bacteria,page_target,origin_target,section_target,subsection_target,page_scaffold,origin_scaffold,page_residue,origin_residue,pdf
Clc1ccc(-c2nc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)c3ccccc3n2)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8h,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
Fc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccc(Cl)cc5)nc5ccccc45)cc3)nc2c1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8i,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
Clc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8b,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
c1ccc(-c2nc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)c3ccccc3n2)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8c,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
Fc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8d,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
COc1ccc(-c2nc(Nc3ccc(-c4nc5ccc(Cl)cc5[nH]4)cc3)c3ccccc3n2)cc1OC,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8g,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
O=C(Nc1ccc2nc(C(F)(F)F)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,10a,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,j.ejmech.2020.112996
O=C(Nc1ccc2nc(-c3ccc(Br)cc3F)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,10b,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,j.ejmech.2020.112996
FC(F)(F)c1nc2ccc(Nc3nc(-c4cccs4)nc4ccccc34)cc2[nH]1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,11,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,,,j.ejmech.2020.112996
O=[N+]([O-])c1ccc2nc(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)[nH]c2c1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8a,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
Brc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8e,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
COc1ccc(-c2nc(Nc3ccc(-c4nc5ccc([N+](=O)[O-])cc5[nH]4)cc3)c3ccccc3n2)cc1OC,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8f,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
Clc1ccc(-c2nc(Nc3ccc(-c4nc5cc(Cl)ccc5[nH]4)cc3)c3ccccc3n2)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8j,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
O=C(Nc1ccc2nc(-c3cnc4c(Cl)cccc4c3)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,10c,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,j.ejmech.2020.112996
O=C(Nc1ccc2nc(-c3ccc4ccccc4c3)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,10d,MIC,>,64,µg/mL,E. coli ATCC 25922,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,j.ejmech.2020.112996
N=C(N)NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,4f,MIC,'=',512,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,3,scheme 2,3.0,scheme 2,s13065-018-0479-1
O=S(=O)(Nc1ccccn1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,4c,MIC,'=',128,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,3,scheme 2,3.0,scheme 2,s13065-018-0479-1
O=S(=O)(Nc1nccs1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,4d,MIC,'=',128,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,3,scheme 2,3.0,scheme 2,s13065-018-0479-1
O=S(=O)(Nc1ncccn1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,4b,MIC,'=',128,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,3,scheme 2,3.0,scheme 2,s13065-018-0479-1
Cc1cc(C)nc(NS(=O)(=O)c2ccc(-n3cc(CSc4nc5ccccc5[nH]4)nn3)cc2)n1,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,4a,MIC,'=',64,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,3,scheme 2,3.0,scheme 2,s13065-018-0479-1
Cc1noc(NS(=O)(=O)c2ccc(-n3cc(CSc4nc5ccccc5[nH]4)nn3)cc2)c1C,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,4e,MIC,'=',128,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,3,scheme 2,3.0,scheme 2,s13065-018-0479-1
Cc1cc(C)nc(NS(=O)(=O)c2ccc(-n3cc(CSc4nc5ccccc5n4Cc4cn(-c5ccc(S(=O)(=O)Nc6nc(C)cc(C)n6)cc5)nn4)nn3)cc2)n1,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,6a,MIC,'=',32,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 4,4.0,scheme 4,s13065-018-0479-1
O=S(=O)(Nc1ncccn1)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(=O)(=O)Nc5ncccn5)cc4)nn3)nn2)cc1,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,6b,MIC,'=',64,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 4,4.0,scheme 4,s13065-018-0479-1
O=S(=O)(Nc1ccccn1)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(=O)(=O)Nc5ccccn5)cc4)nn3)nn2)cc1,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,6c,MIC,'=',64,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 4,4.0,scheme 4,s13065-018-0479-1
O=S(=O)(Nc1nccs1)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(=O)(=O)Nc5nccs5)cc4)nn3)nn2)cc1,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,6d,MIC,'=',64,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 4,4.0,scheme 4,s13065-018-0479-1
Cc1noc(NS(=O)(=O)c2ccc(-n3cc(CSc4nc5ccccc5n4Cc4cn(-c5ccc(S(=O)(=O)Nc6onc(C)c6C)cc5)nn4)nn3)cc2)c1C,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,6e,MIC,'=',64,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 4,4.0,scheme 4,s13065-018-0479-1
N=C(N)NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(=O)(=O)NC(=N)N)cc4)nn3)nn2)cc1,10.1186/s13065-018-0479-1,"Design, synthesis, ADME prediction and pharmacological evaluation of novel benzimidazole-1,2,3-triazole-sulfonamide hybrids as antimicrobial and antiproliferative agents",Springer Science and Business Media LLC,2018,1,6f,MIC,'=',256,µg/mL,Sa,Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 4,4.0,scheme 4,s13065-018-0479-1
Cn1c(-c2c(S(=O)(=O)c3ccccc3)nnc3cc(-c4ccc(Cl)cc4)nn23)nc2ccccc21,10.3390/antibiotics10081002,Synthesis of Antimicrobial Benzimidazole–Pyrazole Compounds and Their Biological Activities,MDPI AG,2021,1,74,MIC,'=',"25,3",µg mL-1,Staphylococcus aureus,Staphylococcus aureus,14,table 6,,,14,table 6,,,14,scheme 19,,,antibiotics10081002
COc1ccc(-c2nc3sc(-c4ccc(C)cc4)nn3c2-c2nc3cc(Cl)ccc3[nH]2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5c,MIC,'=',"06 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1ccc(-c2nc3sc(-c4ccc(Cl)cc4)nn3c2-c2nc3ccccc3[nH]2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5d,MIC,'=',"04 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1ccc(-c2nc3sc(-c4ccc(Cl)cc4)nn3c2-c2nc3cc(Cl)ccc3[nH]2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5f,MIC,'=',"03 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
COc1ccc(-c2nc3sc(-c4ccccc4)nn3c2-c2nc3ccc([N+](=O)[O-])cc3[nH]2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5h,MIC,'=',"04 ± 0,2",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccc(F)cc4)nc3s2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5i,MIC,'=',"14 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1ccc(-c2nn3c(-c4nc5ccc([N+](=O)[O-])cc5[nH]4)c(-c4ccc(F)cc4)nc3s2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5j,MIC,'=',"04 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
COc1ccc(-c2nc3sc(-c4ccc(Cl)cc4)nn3c2-c2nc3ccccc3[nH]2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5k,MIC,'=',"03 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Fc1ccc(-c2nc3sc(-c4ccc(Cl)cc4)nn3c2-c2nc3ccccc3[nH]2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5l,MIC,'=',"07 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
COc1ccc(-c2nc3sc(-c4ccc(F)cc4)nn3c2-c2nc3ccc([N+](=O)[O-])cc3[nH]2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5n,MIC,'=',"05 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
COc1ccc(-c2nc3sc(-c4ccc(F)cc4)nn3c2-c2nc3cc(Cl)ccc3[nH]2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5o,MIC,'=',"04 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccc(Cl)cc4)nc3s2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5p,MIC,'=',"03 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1ccc(-c2nn3c(-c4nc5cc(Cl)ccc5[nH]4)c(-c4ccc(Cl)cc4)nc3s2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5r,MIC,'=',"05 ± 0,2",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1nn2c(-c3nc4ccccc4[nH]3)c(-c3ccc(F)cc3)nc2s1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5u,MIC,'=',"02 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1nn2c(-c3nc4ccc([N+](=O)[O-])cc4[nH]3)c(-c3ccc(F)cc3)nc2s1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5v,MIC,'=',"03 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1nn2c(-c3nc4ccc(Cl)cc4[nH]3)c(-c3ccc(F)cc3)nc2s1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5w,MIC,'=',"09 ± 0,4",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1nn2c(-c3nc4ccccc4[nH]3)c(-c3ccc(Cl)cc3)nc2s1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5x,MIC,'=',"04 ± 0,2",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1nn2c(-c3nc4ccc([N+](=O)[O-])cc4[nH]3)c(-c3ccc(Cl)cc3)nc2s1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5y,MIC,'=',"09 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1nn2c(-c3nc4ccc(Cl)cc4[nH]3)c(-c3ccc(Cl)cc3)nc2s1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5z,MIC,'=',"03 ± 0,2",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1ccc(-c2nc3sc(C)nn3c2-c2nc3ccccc3[nH]2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5aa,MIC,'=',"05 ± 0,2",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
Cc1ccc(-c2nc3sc(C)nn3c2-c2nc3ccc(Cl)cc3[nH]2)cc1,10.1016/j.ejmech.2015.03.024,"Synthesis and biological evaluation of new imidazo[2,1-b][1,3,4]thiadiazole-benzimidazole derivatives",Elsevier BV,2015,0,5acc,MIC,'=',"10 ± 0,1",µg/mL,Staphylococcus aureus,Staphylococcus aureus,6,table 3,,,6,table 3,,,3,scheme 1,4.0,table 1,j.ejmech.2015.03.024
ClN1N=C(c2c(-c3ccccc3)[nH]c3ccccc23)CC1c1nc2ccccc2[nH]1,10.3390/antibiotics10081002,Synthesis of Antimicrobial Benzimidazole–Pyrazole Compounds and Their Biological Activities,MDPI AG,2021,1,31a,MIC,'=',8,µg mL-1,Staphylococcus aureus (ATCC-29513),,7,table 2 (caption),,,7,table 2,,,6,scheme 9,6.0,scheme 9,antibiotics10081002
CN1N=C(c2c(-c3ccccc3)[nH]c3ccccc23)CC1c1nc2ccccc2[nH]1,10.3390/antibiotics10081002,Synthesis of Antimicrobial Benzimidazole–Pyrazole Compounds and Their Biological Activities,MDPI AG,2021,1,31b,MIC,'=',64,µg mL-1,Staphylococcus aureus (ATCC-29513),,7,table 2 (caption),,,7,table 2,,,6,scheme 9,6.0,scheme 9,antibiotics10081002
c1ccc(-c2[nH]c3ccccc3c2C2=NNC(c3nc4ccccc4[nH]3)C2)cc1,10.3390/antibiotics10081002,Synthesis of Antimicrobial Benzimidazole–Pyrazole Compounds and Their Biological Activities,MDPI AG,2021,1,31c,MIC,'=',512,µg mL-1,Staphylococcus aureus (ATCC-29513),,7,table 2 (caption),,,7,table 2,,,6,scheme 9,6.0,scheme 9,antibiotics10081002
ClN1N=C(c2c(-c3ccccc3)[nH]c3ccc(-c4ccccc4)cc23)CC1c1nc2ccccc2[nH]1,10.3390/antibiotics10081002,Synthesis of Antimicrobial Benzimidazole–Pyrazole Compounds and Their Biological Activities,MDPI AG,2021,1,32a,MIC,'=',16,µg mL-1,Staphylococcus aureus (ATCC-29513),,7,table 2 (caption),,,7,table 2,,,6,scheme 9,6.0,scheme 9,antibiotics10081002
CN1N=C(c2c(-c3ccccc3)[nH]c3ccc(-c4ccccc4)cc23)CC1c1nc2ccccc2[nH]1,10.3390/antibiotics10081002,Synthesis of Antimicrobial Benzimidazole–Pyrazole Compounds and Their Biological Activities,MDPI AG,2021,1,32b,MIC,'=',32,µg mL-1,Staphylococcus aureus (ATCC-29513),,7,table 2 (caption),,,7,table 2,,,6,scheme 9,6.0,scheme 9,antibiotics10081002
c1ccc(-c2ccc3[nH]c(-c4ccccc4)c(C4=NNC(c5nc6ccccc6[nH]5)C4)c3c2)cc1,10.3390/antibiotics10081002,Synthesis of Antimicrobial Benzimidazole–Pyrazole Compounds and Their Biological Activities,MDPI AG,2021,1,32c,MIC,'=',64,µg mL-1,Staphylococcus aureus (ATCC-29513),,7,table 2 (caption),,,7,table 2,,,6,scheme 9,6.0,scheme 9,antibiotics10081002
CC(=Nn1c(N=Cc2cccc(Cl)c2)c(C#N)c(-c2ccc([N+](=O)[O-])cc2)c(C#N)c1=O)c1nc2ccccc2[nH]1,10.1016/j.ejmech.2014.06.004,"Synthesis, antibacterial and antitubercular activities of benzimidazole bearing substituted 2-pyridone motifs",Elsevier BV,2014,0,5h,MIC,'=',25,µg/mL,Staphylococcus aureus (MTCC-96),Staphylococcus aureus,4,table 1 (caption),,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2014.06.004
CC(=Nn1c(N=Cc2ccccc2Cl)c(C#N)c(-c2ccc([N+](=O)[O-])cc2)c(C#N)c1=O)c1nc2ccccc2[nH]1,10.1016/j.ejmech.2014.06.004,"Synthesis, antibacterial and antitubercular activities of benzimidazole bearing substituted 2-pyridone motifs",Elsevier BV,2014,0,5g,MIC,'=',50,µg/mL,Staphylococcus aureus (MTCC-96),Staphylococcus aureus,4,table 1 (caption),,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2014.06.004
CC(=Nn1c(N=Cc2ccc(Cl)cc2)c(C#N)c(-c2ccc([N+](=O)[O-])cc2)c(C#N)c1=O)c1nc2ccccc2[nH]1,10.1016/j.ejmech.2014.06.004,"Synthesis, antibacterial and antitubercular activities of benzimidazole bearing substituted 2-pyridone motifs",Elsevier BV,2014,0,5i,MIC,'=',"62,5",µg/mL,Staphylococcus aureus (MTCC-96),Staphylococcus aureus,4,table 1 (caption),,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2014.06.004
